route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,note_fr,note_en
105,20C-H50C000A-90-A,218314347,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314349,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314350,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314352,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314353,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314355,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314357,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314359,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314360,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314361,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314363,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314364,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314366,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314367,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314369,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314370,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314372,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314373,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314375,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314377,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314378,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314380,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314381,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314383,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314385,105-O,1,1050147,1,,
162,20C-H50C000A-90-A,218314388,162-E,0,1620098,2,,
162,20C-H50C000A-90-A,218314389,162-O,1,1620097,2,,
162,20C-H50C000A-90-A,218314390,162-E,0,1620098,2,,
162,20C-H50C000A-90-A,218314391,162-O,1,1620097,2,,
162,20C-H50C000A-90-A,218314392,162-O,1,1620097,2,,
162,20C-H50C000A-90-A,218314393,162-E,0,1620098,2,,
105,20C-H50C000A-90-A,218314394,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314395,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314396,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314397,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314398,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314399,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314400,105-E,0,1050144,2,,
103,20C-H50C000A-90-A,218314402,103-O,1,1030165,1,,
105,20C-H50C000A-90-A,218314409,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314410,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314412,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314413,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314415,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314416,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314418,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314419,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314420,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314422,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314424,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314425,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314427,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314428,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314430,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314432,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314433,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314435,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314437,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314439,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314442,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314444,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314445,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314447,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314448,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314450,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314451,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314453,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314454,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314456,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314458,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314459,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314461,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314462,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314464,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314465,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314467,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314468,105-E,0,1050144,1,,
166,20C-H50C000A-90-A,218314470,166-N,0,1660165,1,,
166,20C-H50C000A-90-A,218314471,166-S,1,1660163,1,,
105,20C-H50C000A-90-A,218314473,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314474,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314476,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314478,105-O,1,1050147,1,,
162,20C-H50C000A-90-A,218314480,162-O,1,1620097,1,,
162,20C-H50C000A-90-A,218314481,162-E,0,1620098,1,,
103,20C-H50C000A-90-A,218314483,103-O,1,1030165,1,,
103,20C-H50C000A-90-A,218314484,103-E,0,1030163,1,,
105,20C-H50C000A-90-A,218314485,105-E,0,1050144,1,,
103,20C-H50C000A-90-A,218314487,103-O,1,1030165,1,,
105,20C-H50C000A-90-A,218314490,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314491,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314493,105-O,1,1050147,1,,
162,20C-H50C000A-90-A,218314495,162-E,0,1620098,1,,
369,20C-H50C000A-90-A,218314497,369-N,0,3690055,1,,
100,20C-H50C000A-90-A,218314500,100-O,1,1000225,1,,
100,20C-H50C000A-90-A,218314501,100-E,0,1000222,1,,
100,20C-H50C000A-90-A,218314503,100-O,1,1000223,1,,
100,20C-H50C000A-90-A,218314504,100-E,0,1000222,1,,
100,20C-H50C000A-90-A,218314506,100-O,1,1000223,1,,
105,20C-H50C000A-90-A,218314508,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314510,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314511,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314513,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314515,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314516,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314518,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314519,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314520,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314523,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314524,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314526,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314527,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314529,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314530,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314532,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314533,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314535,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314536,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314538,105-O,1,1050147,1,,
162,20C-H50C000A-90-A,218314540,162-O,1,1620097,1,,
162,20C-H50C000A-90-A,218314541,162-E,0,1620098,1,,
162,20C-H50C000A-90-A,218314543,162-O,1,1620097,1,,
162,20C-H50C000A-90-A,218314544,162-E,0,1620098,1,,
103,20C-H50C000A-90-A,218314546,103-O,1,1030165,1,,
103,20C-H50C000A-90-A,218314547,103-E,0,1030163,1,,
103,20C-H50C000A-90-A,218314549,103-O,1,1030165,1,,
105,20C-H50C000A-90-A,218314553,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314554,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314556,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314558,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314559,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314561,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314563,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314564,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314566,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314568,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314569,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314571,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314573,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314574,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314576,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314577,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314579,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314580,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314582,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314583,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314584,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314586,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314588,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314590,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314591,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314593,105-O,1,1050147,2,,
103,20C-H50C000A-90-A,218314596,103-E,0,1030163,2,,
103,20C-H50C000A-90-A,218314597,103-E,0,1030163,2,,
103,20C-H50C000A-90-A,218314598,103-E,0,1030163,2,,
162,20C-H50C000A-90-A,218314599,162-O,1,1620097,2,,
162,20C-H50C000A-90-A,218314600,162-E,0,1620098,2,,
166,20C-H50C000A-90-A,218314602,166-N,0,1660165,1,,
166,20C-H50C000A-90-A,218314603,166-S,1,1660163,1,,
105,20C-H50C000A-90-A,218314607,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314609,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314610,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314612,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314613,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314615,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314616,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314617,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314620,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314621,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314623,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314624,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314626,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314628,105-O,1,1050147,2,,
103,20C-H50C000A-90-A,218314630,103-O,1,1030165,2,,
103,20C-H50C000A-90-A,218314631,103-E,0,1030163,2,,
103,20C-H50C000A-90-A,218314633,103-O,1,1030165,2,,
103,20C-H50C000A-90-A,218314634,103-E,0,1030163,2,,
103,20C-H50C000A-90-A,218314636,103-O,1,1030165,2,,
103,20C-H50C000A-90-A,218314637,103-E,0,1030163,2,,
103,20C-H50C000A-90-A,218314639,103-O,1,1030165,2,,
103,20C-H50C000A-90-A,218314640,103-E,0,1030163,2,,
103,20C-H50C000A-90-A,218314642,103-O,1,1030165,2,,
105,20C-H50C000A-90-A,218314645,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314647,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314648,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314649,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314651,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314653,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314654,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314656,105-O,1,1050147,2,,
105,20C-H50C000A-90-A,218314657,105-E,0,1050144,2,,
105,20C-H50C000A-90-A,218314659,105-O,1,1050147,2,,
162,20C-H50C000A-90-A,218314661,162-O,1,1620097,2,,
162,20C-H50C000A-90-A,218314662,162-E,0,1620098,2,,
103,20C-H50C000A-90-A,218314664,103-O,1,1030165,2,,
100,20C-H50C000A-90-A,218314667,100-O,1,1000223,1,,
100,20C-H50C000A-90-A,218314668,100-E,0,1000222,1,,
100,20C-H50C000A-90-A,218314670,100-O,1,1000223,1,,
119,20C-H50C000A-90-A,218314672,119-N,0,1190068,1,,
105,20C-H50C000A-90-A,218314673,105-O,1,1050147,2,,
119,20C-H50C000A-90-A,218314674,119-N,0,1190068,1,,
119,20C-H50C000A-90-A,218314675,119-S,1,1190069,1,,
119,20C-H50C000A-90-A,218314676,119-N,0,1190068,1,,
119,20C-H50C000A-90-A,218314677,119-S,1,1190069,1,,
119,20C-H50C000A-90-A,218314678,119-S,1,1190069,1,,
119,20C-H50C000A-90-A,218314679,119-S,1,1190069,1,,
119,20C-H50C000A-90-A,218314680,119-N,0,1190068,1,,
119,20C-H50C000A-90-A,218314681,119-S,1,1190069,1,,
119,20C-H50C000A-90-A,218314682,119-N,0,1190068,1,,
119,20C-H50C000A-90-A,218314683,119-N,0,1190068,1,,
119,20C-H50C000A-90-A,218314684,119-S,1,1190069,1,,
119,20C-H50C000A-90-A,218314685,119-N,0,1190068,1,,
119,20C-H50C000A-90-A,218314686,119-S,1,1190069,1,,
119,20C-H50C000A-90-A,218314687,119-N,0,1190068,1,,
119,20C-H50C000A-90-A,218314688,119-S,1,1190069,1,,
119,20C-H50C000A-90-A,218314689,119-N,0,1190068,1,,
119,20C-H50C000A-90-A,218314690,119-S,1,1190069,1,,
119,20C-H50C000A-90-A,218314691,119-N,0,1190068,1,,
119,20C-H50C000A-90-A,218314692,119-S,1,1190069,1,,
100,20C-H50C000A-90-A,218314695,100-O,1,1000223,2,,
119,20C-H50C000A-90-A,218314697,119-N,0,1190068,2,,
119,20C-H50C000A-90-A,218314698,119-S,1,1190069,2,,
119,20C-H50C000A-90-A,218314699,119-N,0,1190068,2,,
119,20C-H50C000A-90-A,218314700,119-S,1,1190069,2,,
119,20C-H50C000A-90-A,218314701,119-N,0,1190068,2,,
119,20C-H50C000A-90-A,218314702,119-S,1,1190069,2,,
119,20C-H50C000A-90-A,218314703,119-N,0,1190068,2,,
119,20C-H50C000A-90-A,218314704,119-S,1,1190069,2,,
119,20C-H50C000A-90-A,218314705,119-N,0,1190068,2,,
119,20C-H50C000A-90-A,218314706,119-S,1,1190069,2,,
119,20C-H50C000A-90-A,218314707,119-N,0,1190068,2,,
119,20C-H50C000A-90-A,218314708,119-S,1,1190069,2,,
119,20C-H50C000A-90-A,218314709,119-N,0,1190068,2,,
119,20C-H50C000A-90-A,218314710,119-N,0,1190068,2,,
119,20C-H50C000A-90-A,218314711,119-S,1,1190069,2,,
119,20C-H50C000A-90-A,218314712,119-N,0,1190068,2,,
119,20C-H50C000A-90-A,218314713,119-S,1,1190069,2,,
119,20C-H50C000A-90-A,218314714,119-S,1,1190069,2,,
119,20C-H50C000A-90-A,218314715,119-N,0,1190068,2,,
119,20C-H50C000A-90-A,218314716,119-S,1,1190069,2,,
124,20C-H50C000A-90-A,218314719,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314720,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314721,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314722,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314723,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314724,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314725,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314726,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314727,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314728,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314729,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314730,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314731,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314732,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314733,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314734,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314735,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314736,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314737,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314738,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314739,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314740,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314741,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314742,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314743,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314744,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314745,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314746,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314747,124-N,0,1240124,2,,
124,20C-H50C000A-90-A,218314748,124-S,1,1240123,2,,
124,20C-H50C000A-90-A,218314749,124-N,0,1240124,2,,
371,20C-H50C000A-90-A,218314751,371-S,1,3710192,2,,
369,20C-H50C000A-90-A,218314753,369-N,0,3690055,2,,
369,20C-H50C000A-90-A,218314754,369-S,1,3690056,2,,
369,20C-H50C000A-90-A,218314755,369-N,0,3690055,2,,
124,20C-H50C000A-90-A,218314758,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314759,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314760,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314761,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314762,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314763,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314764,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314765,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314766,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314767,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314768,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314769,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314770,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314771,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314772,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314773,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314774,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314775,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314776,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314777,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314778,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314779,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314780,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314781,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314782,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314783,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314784,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314785,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314786,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314787,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314788,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314789,124-N,0,1240124,1,,
128,20C-H50C000A-90-A,218314792,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314793,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314794,128-S,1,1280146,1,,
124,20C-H50C000A-90-A,218314795,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314796,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314797,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314798,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314799,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314800,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314801,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314802,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314803,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314804,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314805,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314806,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314807,124-S,1,1240123,1,,
124,20C-H50C000A-90-A,218314808,124-N,0,1240124,1,,
124,20C-H50C000A-90-A,218314809,124-S,1,1240123,1,,
105,20C-H50C000A-90-A,218314811,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314812,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314814,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314815,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314817,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314818,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314820,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314822,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314823,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314825,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314826,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314828,105-O,1,1050147,1,,
369,20C-H50C000A-90-A,218314830,369-N,0,3690055,1,,
369,20C-H50C000A-90-A,218314832,369-N,0,3690055,1,,
128,20C-H50C000A-90-A,218314835,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314836,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314837,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314838,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314839,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314840,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314841,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314842,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314843,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314844,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314845,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314846,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314847,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314848,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314849,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314850,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314853,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314854,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314855,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314856,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314857,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314858,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314859,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314860,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314861,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314864,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314865,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314866,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314867,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314868,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314869,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314870,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314871,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314872,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314873,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314874,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314875,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314876,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314879,128-N,0,1280147,2,,
128,20C-H50C000A-90-A,218314880,128-S,1,1280146,2,,
128,20C-H50C000A-90-A,218314881,128-N,0,1280147,2,,
128,20C-H50C000A-90-A,218314882,128-S,1,1280146,2,,
128,20C-H50C000A-90-A,218314883,128-N,0,1280147,2,,
128,20C-H50C000A-90-A,218314884,128-S,1,1280146,2,,
128,20C-H50C000A-90-A,218314885,128-N,0,1280147,2,,
171,20C-H50C000A-90-A,218314887,171-O,1,1710213,2,,
171,20C-H50C000A-90-A,218314889,171-E,0,1710198,2,,
128,20C-H50C000A-90-A,218314892,128-N,0,1280147,2,,
128,20C-H50C000A-90-A,218314893,128-S,1,1280146,2,,
128,20C-H50C000A-90-A,218314894,128-N,0,1280147,2,,
128,20C-H50C000A-90-A,218314895,128-S,1,1280146,2,,
128,20C-H50C000A-90-A,218314896,128-N,0,1280147,2,,
128,20C-H50C000A-90-A,218314897,128-S,1,1280146,2,,
128,20C-H50C000A-90-A,218314898,128-N,0,1280147,2,,
128,20C-H50C000A-90-A,218314899,128-N,0,1280147,2,,
128,20C-H50C000A-90-A,218314900,128-S,1,1280146,2,,
128,20C-H50C000A-90-A,218314903,128-S,1,1280146,2,,
128,20C-H50C000A-90-A,218314905,128-S,1,1280146,2,,
128,20C-H50C000A-90-A,218314907,128-S,1,1280146,2,,
128,20C-H50C000A-90-A,218314908,128-N,0,1280147,2,,
128,20C-H50C000A-90-A,218314909,128-S,1,1280146,2,,
128,20C-H50C000A-90-A,218314910,128-N,0,1280147,2,,
128,20C-H50C000A-90-A,218314911,128-S,1,1280146,2,,
100,20C-H50C000A-90-A,218314913,100-E,0,1000222,2,,
100,20C-H50C000A-90-A,218314915,100-O,1,1000223,2,,
100,20C-H50C000A-90-A,218314916,100-E,0,1000222,2,,
100,20C-H50C000A-90-A,218314918,100-O,1,1000223,2,,
100,20C-H50C000A-90-A,218314919,100-E,0,1000222,2,,
128,20C-H50C000A-90-A,218314922,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314923,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314924,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314925,128-S,1,1280146,1,,
128,20C-H50C000A-90-A,218314926,128-N,0,1280147,1,,
128,20C-H50C000A-90-A,218314927,128-S,1,1280146,1,,
105,20C-H50C000A-90-A,218314929,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314931,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314934,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314935,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314936,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314937,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314939,105-O,1,1050147,1,,
105,20C-H50C000A-90-A,218314940,105-E,0,1050144,1,,
105,20C-H50C000A-90-A,218314942,105-O,1,1050147,1,,
